verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
0,0,296,399,3041,1,11,1,1,8,0,1,0,0,0,0,2857
0,0,1047313,10,18717,0,14,1,0,12,0,0,0,0,0,1,3815
1,1,387728,5671,113404,0,15,0,0,16,0,1,4,0,0,1,4617
0,0,3,25,1527,1,8,0,1,19,0,1,0,0,0,0,3677
0,1,427,691,11371,0,8,0,0,12,1,1,0,0,0,1,3574
0,1,3539,0,664,0,12,1,0,13,0,1,0,0,0,1,3445
0,1,157,942,2419,0,9,0,1,7,0,1,0,0,0,1,3841
0,0,503,149,30349,0,12,0,0,3,0,1,0,0,0,0,4707
1,1,219641,2411,8261,0,11,1,0,11,0,1,3,0,0,1,5181
0,1,230105,4580,170016,0,13,1,1,13,1,0,0,0,0,0,4653
1,0,2045748,10628,189467,0,4,0,1,4,0,1,0,0,1,1,4959
0,0,100,0,6308,1,15,0,0,16,0,1,0,0,0,0,4010
0,1,2519,1383,7252,0,14,0,1,21,0,1,0,3,0,1,4077
1,1,36426,1576,684,0,12,0,0,13,0,1,0,0,0,0,4244
0,0,1,55,1545,1,9,0,0,3,0,0,0,0,0,0,3017
0,1,899,2417,5450,0,14,0,1,15,0,0,0,0,0,1,1975
1,1,863951,194,18005,0,12,0,0,14,0,1,0,0,1,1,4783
0,1,1648,485,18595,0,14,0,1,7,0,1,0,2,1,1,3084
0,0,0,0,110,1,14,0,0,12,0,0,0,0,0,0,1937
1,1,841569,178,3968,0,6,0,0,4,0,0,1,2,0,1,3890
0,1,128,252,3566,0,11,0,1,11,0,1,0,0,0,1,4874
0,1,129,79,118,1,9,0,0,16,0,1,0,0,1,1,4378
0,1,3661,4726,293012,0,11,0,1,26,1,0,3,2,0,1,4849
1,1,1581108,97711,48871,1,11,0,1,12,0,1,2,0,0,1,5324
0,1,575,230,29699,0,11,1,1,3,0,0,0,0,0,1,4798
0,1,240,39,24260,0,7,0,1,10,0,1,0,0,0,0,3437
0,1,743,897,19106,0,9,0,1,34,0,1,1,0,0,1,1455
0,1,30,49,1315,1,15,0,1,16,0,1,0,0,0,1,3438
0,0,5,0,2695,1,15,0,0,6,0,0,0,0,0,0,4020
1,1,1668715,984,17946,0,13,0,1,6,0,1,0,0,0,1,4918
0,1,199,748,1387,0,13,0,0,8,0,1,1,0,0,1,4827
0,0,21,8,11666,1,10,0,0,6,0,1,2,0,0,1,1466
0,0,1139398,542,8463,0,12,0,0,13,0,1,0,0,0,0,4962
0,1,186,482,11801,0,8,0,0,40,0,0,0,0,0,1,2049
0,1,1032,524,3222,0,12,0,1,12,0,1,0,0,0,1,4578
1,1,2200532,194913,23336,0,12,0,0,13,0,1,0,0,0,1,5007
0,1,19,0,3608,1,14,1,1,11,0,1,0,0,0,1,3874
0,1,3,21,1646,1,15,0,0,2,0,1,0,0,0,0,4691
0,0,2,0,295,1,12,0,0,12,0,1,0,0,1,1,3096
0,1,57,149,1365,0,12,0,0,16,0,1,0,0,0,1,2187
0,0,1,0,779,0,9,1,1,11,0,1,0,0,0,1,2214
0,1,17,25,544,1,12,0,1,7,0,1,0,0,0,1,4515
0,0,24,0,1669,1,10,1,1,13,0,1,0,0,0,1,3796
0,1,8,0,15,1,7,0,0,10,0,0,0,0,0,0,3694
0,1,1035,0,42304,1,10,1,0,9,0,0,0,0,0,0,3136
1,1,616470,28646,193871,0,14,0,0,15,0,1,0,0,0,1,4561
0,1,96,135,3609,0,12,1,0,16,1,0,0,0,0,1,4606
0,0,66,32,2917,0,14,0,0,16,0,1,0,0,0,0,2890
1,1,62422,702,18691,0,11,0,1,11,0,0,0,0,0,1,4951
0,0,21,86,3276,1,15,0,0,13,0,1,0,0,0,0,3509
0,0,607506,7697,54421,0,15,0,0,16,0,1,0,0,0,1,3972
0,1,75859,36813,14422,0,8,0,0,20,0,0,0,0,0,1,3732
0,1,22,0,1793,0,15,0,1,19,0,1,0,0,0,1,4899
0,0,3,9,1897,1,9,0,0,2,0,0,0,0,0,0,2872
0,0,140,118,24031,0,10,0,0,6,0,1,0,0,0,1,3812
0,0,12,326,3046,1,9,0,1,8,0,1,0,0,0,0,3679
0,0,2,0,1328,1,12,0,0,7,0,1,0,0,0,0,2014
0,1,1123,1095,34214,0,13,1,1,13,0,1,0,0,0,1,4086
0,0,4,0,2027,1,11,0,0,12,0,0,0,0,0,0,4149
0,1,29,0,2341,0,7,0,0,2,0,0,0,0,0,1,4797
0,1,1174,0,14013,0,6,0,0,9,0,1,0,0,0,1,5124
0,1,15,0,2357,1,13,1,0,15,0,1,0,0,0,1,4467
0,1,11,0,2281,1,15,1,1,16,0,1,0,0,0,0,4831
0,1,32,92,990,1,11,0,0,10,0,1,0,0,0,0,4039
0,1,188338,113,153,0,11,0,1,11,0,1,0,0,0,1,4940
1,1,753707,2698,49068,0,10,0,0,7,0,1,0,0,0,1,4450
0,0,7,0,40,1,12,0,1,14,0,1,0,0,1,1,3685
1,0,1077131,8,2449,0,9,0,1,22,1,1,0,0,0,1,4838
1,1,4814723,4677,59086,0,12,0,0,13,0,1,2,0,0,1,4543
0,1,82,237,1286,0,15,0,0,12,0,1,0,2,0,1,3146
0,1,446880,1,2446,0,10,0,0,11,0,1,0,0,0,1,4288
1,1,8523,195,5329,0,11,0,1,5,0,1,0,0,0,1,4614
0,1,174,1130,3123,0,14,0,0,15,0,1,0,0,0,0,4977
0,1,35,103,833,1,11,0,1,14,0,1,0,0,0,1,3478
1,1,1070189,858469,4848,0,10,0,1,13,0,1,1,0,1,1,4203
0,1,189,205,3552,1,14,1,1,5,0,1,0,0,0,1,3006
1,0,3582361,41,10059,0,13,1,0,7,0,0,0,0,0,1,4545
1,1,7354561,484,5461,0,13,0,1,14,0,1,0,0,0,1,4248
0,0,20,0,1117,1,11,1,0,4,0,0,0,0,0,0,4279
0,1,1,0,7089,1,15,0,1,13,0,1,0,0,0,0,4136
0,1,79,425,12848,1,7,0,0,12,0,1,0,0,0,0,5019
0,0,10,0,2080,1,9,0,1,13,0,1,0,0,0,1,4105
0,1,496,367,2944,0,9,0,0,6,0,1,0,0,0,1,2729
0,1,1531,1718,97937,0,11,0,1,14,0,1,0,0,0,1,4659
0,0,962,602,7929,0,12,1,1,6,0,0,0,0,0,1,3765
0,0,11,61,3144,1,13,0,0,11,0,0,0,0,0,0,3966
0,0,1,0,238,0,15,0,0,20,0,0,0,0,0,0,3976
0,1,312,776,10363,0,11,1,0,10,0,1,0,0,0,1,4846
0,1,1152,822,745327,1,8,0,0,10,0,1,0,0,0,1,4623
0,0,11,90,3021,1,9,0,0,10,0,0,0,0,0,0,3773
0,1,35,46,641,1,7,0,0,9,0,1,0,0,0,0,4179
1,0,3446,4037,10322,0,12,0,0,13,0,0,0,9,0,1,5380
0,1,1740,990,18397,0,13,0,0,10,0,1,1,0,0,1,4368
0,1,299182,390,1508,0,14,0,1,15,0,1,1,0,0,1,3854
0,1,264,895,8136,0,7,1,0,3,0,0,0,2,0,1,4234
0,1,1527,892,11595,0,13,0,1,12,0,1,0,0,0,1,3432
0,1,150,1256,5371,0,15,0,1,12,0,1,0,0,0,1,5270
0,1,14,0,125,0,7,1,0,6,0,1,0,1,0,1,3551
1,1,120144,3272,48325,0,14,0,0,24,0,0,4,0,0,1,3601
0,0,58,287,2116,1,13,0,1,14,0,1,0,0,0,1,3679
0,1,653,1150,20553,0,9,0,0,4,0,1,0,0,0,0,4090
0,1,791,434,66763,0,10,0,1,30,1,1,0,6,0,1,2413
0,0,0,0,28,1,10,0,0,15,0,1,0,0,1,1,2218
0,1,19064,7649,168859,1,13,0,1,14,0,1,0,0,0,1,2326
0,0,7,0,2124,1,10,0,0,10,0,0,0,0,0,0,2401
0,0,1,0,279,0,12,1,0,12,0,1,0,0,0,1,2225
0,1,6,0,1097,1,12,0,1,3,0,1,0,0,0,1,3045
1,0,66498,427,1223,0,11,0,1,12,0,1,0,0,0,0,2173
1,1,246459,272,7880,0,15,0,0,16,0,1,0,0,0,0,5026
1,1,10175,1515,27756,0,12,0,1,15,0,1,1,0,1,1,3557
0,1,186,138,44540,0,12,0,1,14,0,1,0,0,0,1,4912
0,1,84,0,133,0,11,0,1,12,0,1,0,0,0,1,3861
0,0,179,0,1740,0,11,0,0,6,0,1,0,0,0,1,4825
0,0,81,0,11969,1,15,0,0,15,0,0,1,0,0,1,2166
0,0,29,491,1042,0,11,0,1,12,0,1,0,0,0,1,2282
0,0,1,0,520,1,15,1,0,14,0,1,0,0,0,0,2080
0,0,95,378,876,1,9,0,0,20,0,0,0,0,0,1,3208
0,0,2,0,543,1,9,0,1,10,0,1,0,0,0,0,2558
1,1,855533,139,43293,0,13,1,1,10,0,1,0,0,0,1,4944
0,1,465,1565,4277,0,12,1,0,13,0,1,0,0,0,1,2373
0,1,25,0,349,0,15,0,1,19,0,1,0,0,0,1,4353
0,0,8,0,52,1,7,0,0,17,0,1,0,0,1,1,3091
0,1,258310,1106,2722,0,14,1,0,14,0,1,0,0,1,1,2217
0,1,293,2505,7952,1,15,0,0,9,0,1,0,0,0,1,4742
0,0,81,99,4030,0,6,0,0,6,0,0,0,0,0,1,3828
0,1,49,674,1018,0,10,0,1,16,0,1,0,6,0,1,3834
0,0,22,115,1749,1,13,0,1,7,0,0,0,0,0,0,2815
0,0,41,94,3303,1,12,0,0,8,0,1,0,0,0,0,5012
0,1,9,0,2857,1,14,0,1,16,0,1,0,0,0,0,3727
0,0,554,1039,51322,1,10,0,0,12,0,0,0,0,0,1,2884
0,0,404,852,5248,0,10,0,0,18,0,0,0,0,0,1,4078
1,0,870275,943,8111,0,13,1,0,13,0,1,0,0,0,0,3877
0,1,624,562,51068,0,12,0,0,16,0,1,1,6,0,1,4815
0,1,825,1310,13478,0,13,1,0,13,0,1,0,1,0,1,2073
0,0,10,0,2909,1,10,0,0,9,0,1,0,0,0,0,4659
0,1,669,1439,7062,0,8,0,1,10,0,1,0,0,0,1,3050
0,0,0,0,214,0,13,0,0,15,0,0,0,0,0,1,1893
0,0,553,766,9668,1,8,0,1,12,0,1,0,0,0,1,4378
0,0,710,64,57885,0,7,0,0,1,0,0,0,0,0,0,2980
0,0,1033,394,20910,0,13,1,1,13,0,1,3,1,0,1,4962
0,1,699,1139,74750,0,11,0,1,11,0,1,0,0,0,1,4713
0,1,25,0,710,1,15,0,0,16,0,1,0,0,0,0,4408
0,0,182015,2305,48208,0,9,0,1,1,0,1,0,2,1,1,4794
1,1,239775,69,52281,0,10,0,1,10,0,1,1,2,0,1,3364
0,0,11,0,1224,1,9,0,1,13,0,1,0,0,0,1,2243
0,1,35,62,5576,0,14,0,1,12,0,1,0,0,0,1,3968
0,1,807,357,7377,0,7,0,0,8,0,1,0,7,1,1,5270
0,1,431,859,106424,0,5,0,0,6,0,1,0,0,0,1,3229
1,0,120929,255,75666,1,15,0,0,15,0,0,2,0,0,1,3690
0,0,207,0,14160,1,9,0,0,6,0,1,0,0,0,1,4165
0,1,55,0,122,0,14,1,0,18,0,1,0,0,0,1,4818
0,1,16237,981,125300,0,15,0,0,28,0,1,0,0,1,1,2766
0,1,32,1925,898,1,10,0,0,20,0,0,0,0,0,1,4318
0,0,116,0,257,0,9,0,1,12,0,1,0,0,0,0,4077
1,1,1291,465,12407,0,9,0,1,16,0,1,0,7,0,1,3525
0,1,4743,230,133691,0,9,0,0,5,0,0,0,0,0,1,2967
0,0,2,22,2639,1,9,0,0,5,0,0,0,0,0,0,4099
0,1,734,277,21819,0,7,0,0,6,0,0,0,2,0,1,3548
0,0,19,39,313,0,11,0,0,15,0,1,0,0,0,1,4870
1,0,1204161,428,2772,0,7,0,1,8,0,1,0,0,1,1,4822
0,1,1532,1155,5081,0,9,0,0,18,0,1,0,7,0,1,4068
0,1,100,1,3507,1,11,0,0,13,0,1,1,0,0,1,2887
1,1,7847,1025,31325,0,13,1,0,13,0,1,2,0,0,1,4884
0,0,0,0,267,1,12,1,0,12,0,1,0,0,0,1,1926
0,1,274,124,9328,0,7,0,0,6,0,0,0,0,0,1,3311
0,1,19,63,313,0,10,0,0,14,0,1,0,0,0,0,2628
1,0,991936,242,4136,0,13,0,0,15,0,1,0,0,0,1,4198
0,1,321,365,6127,0,15,1,1,8,0,1,0,0,0,1,4938
0,1,680,3427,71166,0,12,0,1,4,0,1,0,0,0,1,2159
1,1,1021442,218,467,0,9,0,0,10,0,1,0,0,0,1,4303
0,1,62,8,43242,1,10,1,1,10,0,1,1,0,1,1,1860
0,0,9,0,418,1,15,0,0,8,0,0,0,0,0,0,1935
1,1,52427,6505,33566,0,11,0,1,12,0,1,0,0,0,1,5290
0,1,242,592,1717,0,13,0,0,13,0,1,0,0,0,1,4707
0,0,18,0,122,1,11,0,1,10,0,1,0,0,1,1,3297
0,1,370,827,2656,1,14,0,1,12,0,0,0,0,0,1,3468
1,1,658352,17909,10138,0,8,0,0,9,0,1,0,0,0,1,5059
0,1,5608,207,3134,0,15,0,0,15,0,1,0,0,0,1,4629
0,1,11979,11611,674582,1,14,0,1,33,1,1,0,0,0,1,2724
1,1,135356,1195,25119,0,13,0,0,14,0,1,0,0,0,1,4819
0,0,3,0,19,1,9,0,0,12,0,1,0,0,1,1,4152
0,1,2098716,0,3255,0,12,0,1,13,0,1,0,0,0,0,4955
0,1,126662,143,7506,0,14,0,0,15,0,1,0,0,0,1,4610
0,0,191,303,267,0,8,0,0,14,0,1,0,0,0,0,3905
1,1,130562,1662,10337,0,14,1,1,15,0,1,0,0,0,1,2801
0,0,0,0,265,0,12,1,0,12,0,1,0,0,0,1,2225
0,0,496,501,11642,0,13,0,1,5,0,1,0,0,0,1,3648
0,1,1802,1492,10274,0,9,0,1,13,1,1,1,0,1,1,3209
0,0,678,702,14778,0,13,0,0,7,0,1,0,0,0,1,4389
0,0,147,474,44690,0,9,1,1,7,0,1,0,0,1,1,4413
0,1,55,73,3136,1,7,0,0,4,0,1,0,0,0,1,3190
0,0,10,107,1161,1,12,0,0,12,0,1,0,0,0,0,3663
0,1,101,331,14565,0,12,0,0,18,0,1,0,0,0,1,2568
0,0,1,0,1735,1,9,0,0,3,0,0,0,0,0,0,3874
0,1,454,323,4645,0,12,0,0,24,1,0,0,0,0,1,2197
0,1,714,564,753,0,9,0,1,21,0,1,1,0,0,1,3272
0,0,0,0,183,0,11,0,1,14,0,1,0,0,0,1,2225
0,1,678,702,31489,1,12,0,1,14,1,1,0,0,0,1,4554
0,1,20,224,3237,1,8,0,0,15,0,0,0,0,0,1,3677
0,1,841,1342,16002,0,9,0,0,6,0,1,1,5,0,1,3980
1,0,126982,7340,65909,0,13,0,1,13,0,1,1,0,1,1,4589
0,1,3,0,134,1,15,1,1,18,1,1,0,0,0,0,4204
0,1,531,588,13402,0,14,0,1,9,0,1,1,0,0,1,4788
1,0,506071,1319,8141,0,14,0,1,12,0,0,0,0,1,1,4235
0,0,4,61,5,1,15,0,1,8,0,1,0,0,0,0,3665
1,1,819049,564,15803,0,10,1,1,19,0,0,0,0,0,1,4219
1,1,321367,785,16640,0,15,0,0,16,0,1,1,0,1,1,4541
0,0,504,271,10450,0,14,0,1,15,0,1,0,0,0,1,3519
0,1,90,0,5770,1,12,0,1,9,0,1,0,0,0,1,2813
0,1,6003,6463,27637,0,12,0,1,22,0,1,0,4,0,1,3770
1,1,6711956,1810,9183,0,9,0,0,11,0,1,1,0,0,1,5324
0,1,299,529,1191,0,8,0,0,10,0,1,0,0,0,0,3067
0,1,232,1064,4577,0,10,0,0,5,0,0,0,0,0,1,4559
0,0,1,0,74,1,14,0,1,14,0,1,0,0,0,0,4063
0,1,35,184,3400,1,10,0,0,13,0,1,0,0,0,1,3844
0,1,9616,14069,9517,1,10,0,1,12,0,1,1,0,0,1,3441
0,1,1191,642,15840,0,15,0,1,21,1,1,0,9,0,1,3147
0,1,1226,772,40444,1,14,1,0,5,0,1,0,0,0,1,3558
0,1,892,1477,1961,0,13,0,0,12,0,1,0,0,0,1,2138
0,1,10337,5,150621,0,9,0,0,18,0,1,0,7,0,1,4810
1,1,9062,4412,72914,0,11,0,0,12,0,1,3,0,0,1,4964
1,0,5691,1188,7134,0,14,0,1,11,0,1,1,0,0,1,4278
1,1,3189444,1089,11686,0,11,0,1,12,0,1,0,0,0,1,5081
0,0,886,595,8319,0,10,0,0,20,0,0,1,0,0,1,5181
0,1,465,380,34865,0,13,1,1,5,0,0,0,0,0,1,2466
0,1,120483,1357,15294,0,12,0,1,13,0,1,0,0,0,1,4973
0,1,3947,847,14934,0,9,0,1,23,1,1,0,0,0,1,3671
0,0,20,0,67,1,13,0,1,12,0,1,0,0,1,1,2976
0,1,279357,0,27372,0,15,0,0,11,0,1,0,10,0,1,4530
1,1,1989151,3355,52476,0,11,0,1,16,0,1,1,0,0,1,5094
0,1,752,1086,10332,0,10,0,1,17,0,1,0,0,0,1,4245
0,1,3546,117,7896,0,15,0,0,18,0,1,1,0,1,1,5199
1,0,2338201,468,1739,0,15,0,1,16,0,1,2,0,1,1,4222
0,0,260202,93,4717,0,9,0,0,13,0,0,0,0,0,0,4841
0,1,22518,8989,134645,1,9,0,1,19,1,0,0,0,0,1,3797
0,0,6,114,2950,1,11,0,0,6,0,0,0,0,0,0,3537
0,1,10,20,1805,1,13,1,0,13,0,1,0,0,0,0,3069
0,0,13,0,2930,1,15,0,0,13,0,1,0,1,0,1,3246
0,1,13,0,4748,1,9,0,1,9,0,1,0,0,0,0,4230
0,1,121040,20240,17711,0,15,0,0,17,0,1,0,0,0,1,4384
0,0,4,11,1186,1,15,1,0,10,0,0,0,0,0,0,3969
0,1,1712,272,6066,0,11,1,0,13,0,1,0,5,0,1,5012
0,0,6,54,16,1,10,0,0,15,0,1,0,0,1,1,3281
0,0,116866,815,4090,0,8,0,1,20,0,1,0,0,0,1,3936
0,0,74,430,63,1,7,0,0,13,0,0,0,0,0,1,3300
0,0,53,0,1598,0,13,0,0,9,0,1,0,0,0,0,4321
0,1,212,317,6220,1,15,0,1,39,1,0,0,1,0,1,2277
0,1,762,793,8956,0,10,1,1,14,0,1,0,0,0,1,3036
0,0,615267,82,344,0,11,0,1,12,0,1,0,0,0,1,3967
1,1,4420980,832,38619,0,10,0,1,12,0,1,0,0,0,0,4853
0,1,233,456,762,0,13,1,1,18,0,1,0,0,0,1,4099
0,0,1190,1882,85483,0,12,0,0,12,1,0,0,1,0,1,3656
1,1,3869713,58,8900,0,13,0,0,14,0,1,0,0,0,1,3175
0,1,106,84,28059,1,14,1,0,10,0,1,1,0,0,1,4183
1,1,1019046,569,43938,0,7,0,0,12,0,1,1,0,0,1,4885
0,0,35,182,800,0,12,0,1,6,0,1,0,0,0,1,1541
0,0,25,0,71,1,15,0,1,11,0,1,0,0,1,1,3723
0,1,10875,0,126062,1,15,0,0,15,0,0,0,0,0,1,5290
0,0,31,0,2553,0,12,0,1,19,0,1,0,0,0,0,3758
0,0,180,172,1477,0,15,1,1,4,0,1,0,0,0,1,3049
1,1,2191614,829497,14799,0,11,0,0,12,0,1,0,0,1,1,4678
0,1,692,973,7990,0,11,0,1,14,0,1,0,1,0,1,4977
1,1,55890,225,4701,0,12,0,1,12,0,1,0,0,0,0,3669
1,1,16548,1543,68799,0,12,0,1,12,0,1,2,1,0,1,4127
0,1,1147,2844,31229,0,12,0,1,12,0,1,0,0,0,1,3952
0,0,782,0,1021486,1,13,1,0,10,1,0,0,0,1,1,4506
0,1,4517,2,27722,1,13,0,0,13,0,0,2,0,0,1,2013
0,1,952,1499,11998,1,13,1,0,34,0,1,0,1,0,1,4035
0,1,314,4996,1545,1,11,0,0,19,0,1,0,0,1,1,2008
0,0,0,0,132,1,12,0,0,9,0,0,0,0,0,1,1935
1,1,2677387,524,3110,0,11,0,0,12,0,1,0,0,0,0,5248
0,1,1622,2411,107109,0,12,1,0,16,0,1,1,0,0,1,4220
0,0,10,34,1326,1,14,0,0,14,0,1,0,0,0,1,2243
0,1,2,0,33,1,5,0,1,14,0,1,0,0,1,1,4764
0,0,490,41,3161,0,13,0,1,13,0,1,0,0,0,1,4410
1,1,90511,1006,44629,0,10,0,0,19,0,1,0,0,0,1,5199
0,1,14,15,2696,1,10,1,0,19,0,0,0,0,0,1,2122
0,0,316,313,16443,0,12,0,0,13,0,1,0,0,0,1,4377
1,1,1298709,912,19156,0,8,0,1,17,0,1,1,0,0,1,3577
1,1,55301,10493,44104,0,13,0,0,17,0,1,2,0,0,1,3817
0,1,2441,3210,51133,0,11,0,0,14,0,0,0,1,0,1,5678
0,0,132,798,3936,0,9,0,1,16,0,1,0,0,0,0,4591
0,0,60,54,817,1,12,0,0,13,0,1,0,0,0,0,3175
0,1,75,301,5031,1,6,0,1,19,1,1,0,0,0,1,5107
0,1,223145,14,31861,0,11,1,0,16,0,1,1,1,0,1,3288
0,0,10,0,410,1,12,1,0,10,0,1,0,0,0,1,2241
0,0,0,0,276,1,12,1,0,12,0,1,0,0,0,0,1918
0,1,300,370,34698,0,14,0,1,5,0,1,0,0,0,1,3971
1,1,20519093,1356,3145,0,15,0,1,13,0,1,4,0,0,1,2873
0,1,43,0,167,1,12,0,1,7,0,1,1,0,0,1,3610
0,1,352,170,2859,0,10,1,1,17,0,1,2,1,0,1,4177
0,0,226,0,5669,1,15,0,0,1,0,0,0,0,0,0,3924
0,0,32,158,3179,1,13,0,1,9,0,0,0,0,0,1,4797
0,1,747,591,14771,0,8,0,1,10,0,1,0,0,0,1,4413
0,0,9,11,3356,1,10,0,0,7,0,1,0,0,0,0,3936
0,1,0,0,567,1,11,0,1,12,0,1,0,0,0,0,4378
0,1,3262,2347,4967,0,10,0,0,12,0,1,0,0,0,1,4904
0,1,723,0,1174,0,11,0,1,20,0,1,0,0,0,1,5081
1,1,325737,8279,22739,0,13,0,1,17,0,1,0,0,1,1,4461
1,1,6836,2605,13700,0,15,0,1,39,1,1,1,10,0,1,3870
0,0,714,652,67618,0,11,0,0,8,0,1,1,0,0,1,4174
0,1,787,970,34829,0,14,0,1,19,0,1,1,0,0,1,3511
0,1,2801,3346,21115,0,8,0,0,31,0,1,0,0,0,1,1653
0,1,323,2,4234,1,9,0,0,18,0,1,0,0,0,1,2034
1,1,218056,282,6051,0,12,0,1,12,0,1,0,0,1,1,4989
1,0,1427772,290,12706,0,15,0,1,17,0,1,1,0,0,1,4652
0,1,268,250,16956,0,10,0,1,12,0,1,0,0,0,1,3790
0,1,122,345,4619,1,15,0,1,15,0,1,1,0,0,1,4687
0,1,3279,2177,29513,0,11,0,1,11,0,1,4,1,0,1,3881
1,1,1193093,9149,4902,0,15,0,1,12,0,1,1,0,0,1,4911
0,0,16,0,102,1,8,0,1,15,0,1,0,0,1,1,3654
0,1,11,0,54,1,8,0,0,11,0,1,0,0,1,1,4887
0,1,488,397,10626,0,14,1,0,6,0,0,0,0,0,1,3492
1,1,18402,12969,25892,0,11,0,0,11,0,1,2,3,1,1,5181
0,0,10,1120,1899,1,6,0,0,6,0,1,0,0,0,1,4592
0,1,197029,1731,14935,0,15,0,1,16,0,1,0,0,0,1,3749
0,0,11,34,1326,1,15,0,0,13,0,1,0,0,0,1,2226
1,1,20771,2088,88690,0,7,0,0,6,0,1,1,0,0,1,4851
0,0,192,1663,5305,0,14,0,0,10,0,0,0,0,0,1,3111
0,0,6850,99,28273,0,10,0,0,8,0,1,0,0,0,1,4453
1,1,1384,689,2506,0,13,0,0,14,0,1,0,0,0,1,4856
0,1,301,496,9244,1,13,0,1,13,0,1,0,0,0,1,4245
0,0,1363,2063,14364,0,8,0,1,3,0,1,0,0,0,1,4152
1,1,1336149,143,6641,0,6,0,0,4,0,1,2,0,0,1,4625
1,1,2345,1702,10141,0,13,0,1,14,0,1,1,0,0,1,3926
0,1,4444,518,6821,0,15,0,0,17,0,1,0,0,1,1,3684
0,1,83,601,2750,0,9,0,0,11,0,0,0,0,0,1,4946
0,0,21,110,2212,1,5,0,1,5,0,1,0,0,0,1,3207
1,1,64617,1033,40113,0,8,1,1,16,0,1,1,0,0,1,4665
1,1,1830445,1774,16303,0,14,0,1,16,0,1,0,0,0,0,4036
0,1,95,0,183,1,15,0,1,20,0,1,0,0,0,1,4177
0,1,5882,6499,125936,0,7,0,1,8,0,1,0,0,0,1,4669
0,0,7,0,11,1,7,0,0,12,0,1,0,0,1,1,3279
0,1,140,217,5028,0,12,0,1,3,0,1,0,0,0,1,3667
1,0,217841,187,3747,0,15,1,1,12,0,1,0,0,0,1,3113
0,0,0,0,309,0,15,0,0,16,0,1,0,0,0,1,2059
0,0,0,0,219,0,12,1,0,12,0,1,0,0,0,1,2226
0,1,3,16,1948,1,9,0,0,2,0,0,0,0,0,1,3835
0,1,0,0,149,1,15,0,1,4,0,1,0,0,0,1,2013
0,1,18,0,1748,1,10,1,0,13,0,0,0,0,0,1,4390
0,0,1,0,18,1,9,0,0,15,0,0,0,0,0,0,3997
0,1,233,238,9606,0,13,0,0,19,1,0,1,0,0,1,2541
0,1,777,1075,1038,1,7,0,1,8,0,1,0,0,0,1,5596
0,0,81,645,1374,0,11,0,0,11,0,1,0,0,0,1,3345
0,1,91137,4104,25043,0,5,0,0,26,0,1,0,5,0,1,5248
0,1,165,300,3958,1,9,0,1,19,0,1,0,0,0,1,3652
0,1,1986,1337,22482,0,8,0,1,50,1,1,0,1,1,1,5141
0,1,186,455,3031,1,11,0,1,10,0,1,0,0,0,0,2072
1,0,1060361,313,2753,0,11,0,0,12,0,1,0,0,1,1,4908
0,1,67,245,8051,0,11,0,0,32,1,1,0,0,0,1,2357
0,1,10,207,335,0,7,0,0,10,0,1,0,0,0,1,3375
1,1,2262398,190,4671,0,11,1,1,11,0,1,0,0,0,0,4851
1,1,651442,806,16176,0,11,0,1,12,0,1,1,0,1,1,4960
0,1,19,259,2026,1,8,0,0,8,0,0,0,0,0,0,3736
1,1,668232,250,10569,0,8,0,1,4,0,1,0,0,1,1,4946
0,1,23465,355,8787,0,14,0,1,15,0,1,1,0,0,1,4733
0,0,10945,12003,20077,0,13,1,1,12,0,1,0,2,0,1,4921
0,1,18,4,774,1,8,0,1,19,0,1,0,0,0,1,4328
0,1,221,250,27163,1,11,1,1,8,1,1,0,0,0,1,4602
0,0,11,191,98,1,12,1,0,14,0,1,0,0,1,1,2568
1,1,5665347,757,30647,0,12,0,1,11,0,1,0,0,0,1,4923
0,0,49,71,3955,0,11,0,1,13,0,1,0,0,0,0,3816
0,1,1036236,850,36826,0,15,0,0,5,0,1,0,0,0,1,4805
0,1,126572,345,13853,0,13,0,1,16,0,1,0,0,0,1,4832
0,1,4011,4042,108210,1,12,1,0,6,0,0,0,0,0,1,3640
0,1,69,423,1896,0,14,0,1,16,0,1,0,0,0,1,4610
0,1,606,473,7982,0,7,0,0,4,0,0,0,0,0,1,3748
0,1,514,311,4068,0,10,0,1,11,1,1,0,0,0,1,3156
0,0,1065,3284,33499,0,15,0,1,13,0,1,0,1,0,1,2972
0,0,188,757,14366,0,11,0,1,19,0,1,1,3,0,1,3528
0,1,602,454,4188,0,14,1,0,6,0,0,0,0,0,1,3199
0,0,16,35,2422,1,15,0,0,14,0,1,0,0,0,0,4974
0,1,7,1,8,0,15,0,0,16,0,1,0,0,0,1,4513
1,1,4553,1578,2683,0,11,0,0,12,0,1,4,0,0,1,4260
0,0,9,223,71,1,9,0,1,12,0,1,0,0,0,0,3124
0,0,944,1084,37997,1,15,0,1,11,0,1,0,0,0,0,3820
0,1,604,617,3804,0,10,0,1,7,0,0,0,0,0,1,3296
0,0,17,133,2660,0,15,0,0,16,0,1,0,0,0,0,2456
1,1,1864652,1759,7738,0,10,0,1,11,0,1,0,0,0,1,4957
1,1,7089,686,9432,0,11,0,0,9,0,1,4,0,0,1,5019
